clip_name,clip_path,label
v_BasketballDunk_g17_c06,/train/Basketball/v_BasketballDunk_g17_c06.avi,Basketball
v_Basketball_g10_c04,/train/Basketball/v_Basketball_g10_c04.avi,Basketball
v_Basketball_g07_c04,/train/Basketball/v_Basketball_g07_c04.avi,Basketball
v_Basketball_g06_c02,/train/Basketball/v_Basketball_g06_c02.avi,Basketball
v_BasketballDunk_g14_c04,/train/Basketball/v_BasketballDunk_g14_c04.avi,Basketball
v_Basketball_g21_c03,/train/Basketball/v_Basketball_g21_c03.avi,Basketball
v_Basketball_g04_c01,/train/Basketball/v_Basketball_g04_c01.avi,Basketball
v_Basketball_g20_c05,/train/Basketball/v_Basketball_g20_c05.avi,Basketball
v_Basketball_g19_c04,/train/Basketball/v_Basketball_g19_c04.avi,Basketball
v_Basketball_g16_c06,/train/Basketball/v_Basketball_g16_c06.avi,Basketball
v_BasketballDunk_g16_c04,/train/Basketball/v_BasketballDunk_g16_c04.avi,Basketball
v_BasketballDunk_g25_c04,/train/Basketball/v_BasketballDunk_g25_c04.avi,Basketball
v_BasketballDunk_g09_c04,/train/Basketball/v_BasketballDunk_g09_c04.avi,Basketball
v_BasketballDunk_g20_c04,/train/Basketball/v_BasketballDunk_g20_c04.avi,Basketball
v_BasketballDunk_g14_c02,/train/Basketball/v_BasketballDunk_g14_c02.avi,Basketball
v_BasketballDunk_g08_c01,/train/Basketball/v_BasketballDunk_g08_c01.avi,Basketball
v_Basketball_g24_c04,/train/Basketball/v_Basketball_g24_c04.avi,Basketball
v_Basketball_g03_c03,/train/Basketball/v_Basketball_g03_c03.avi,Basketball
v_Basketball_g20_c04,/train/Basketball/v_Basketball_g20_c04.avi,Basketball
v_BasketballDunk_g12_c05,/train/Basketball/v_BasketballDunk_g12_c05.avi,Basketball
v_BasketballDunk_g21_c02,/train/Basketball/v_BasketballDunk_g21_c02.avi,Basketball
v_Basketball_g20_c03,/train/Basketball/v_Basketball_g20_c03.avi,Basketball
v_BasketballDunk_g17_c05,/train/Basketball/v_BasketballDunk_g17_c05.avi,Basketball
v_BasketballDunk_g14_c07,/train/Basketball/v_BasketballDunk_g14_c07.avi,Basketball
v_BasketballDunk_g15_c05,/train/Basketball/v_BasketballDunk_g15_c05.avi,Basketball
v_Basketball_g02_c01,/train/Basketball/v_Basketball_g02_c01.avi,Basketball
v_BasketballDunk_g18_c04,/train/Basketball/v_BasketballDunk_g18_c04.avi,Basketball
v_Basketball_g25_c03,/train/Basketball/v_Basketball_g25_c03.avi,Basketball
v_BasketballDunk_g17_c03,/train/Basketball/v_BasketballDunk_g17_c03.avi,Basketball
v_BasketballDunk_g07_c04,/train/Basketball/v_BasketballDunk_g07_c04.avi,Basketball
v_BasketballDunk_g23_c02,/train/Basketball/v_BasketballDunk_g23_c02.avi,Basketball
v_Basketball_g15_c07,/train/Basketball/v_Basketball_g15_c07.avi,Basketball
v_Basketball_g19_c05,/train/Basketball/v_Basketball_g19_c05.avi,Basketball
v_BasketballDunk_g02_c03,/train/Basketball/v_BasketballDunk_g02_c03.avi,Basketball
v_BasketballDunk_g21_c03,/train/Basketball/v_BasketballDunk_g21_c03.avi,Basketball
v_BasketballDunk_g01_c03,/train/Basketball/v_BasketballDunk_g01_c03.avi,Basketball
v_BasketballDunk_g03_c05,/train/Basketball/v_BasketballDunk_g03_c05.avi,Basketball
v_BasketballDunk_g03_c02,/train/Basketball/v_BasketballDunk_g03_c02.avi,Basketball
v_Basketball_g17_c04,/train/Basketball/v_Basketball_g17_c04.avi,Basketball
v_BasketballDunk_g04_c02,/train/Basketball/v_BasketballDunk_g04_c02.avi,Basketball
v_Basketball_g19_c07,/train/Basketball/v_Basketball_g19_c07.avi,Basketball
v_Basketball_g02_c02,/train/Basketball/v_Basketball_g02_c02.avi,Basketball
v_Basketball_g13_c01,/train/Basketball/v_Basketball_g13_c01.avi,Basketball
v_BasketballDunk_g13_c03,/train/Basketball/v_BasketballDunk_g13_c03.avi,Basketball
v_BasketballDunk_g02_c02,/train/Basketball/v_BasketballDunk_g02_c02.avi,Basketball
v_BasketballDunk_g22_c01,/train/Basketball/v_BasketballDunk_g22_c01.avi,Basketball
v_BasketballDunk_g05_c05,/train/Basketball/v_BasketballDunk_g05_c05.avi,Basketball
v_Basketball_g19_c01,/train/Basketball/v_Basketball_g19_c01.avi,Basketball
v_Basketball_g01_c07,/train/Basketball/v_Basketball_g01_c07.avi,Basketball
v_BasketballDunk_g17_c04,/train/Basketball/v_BasketballDunk_g17_c04.avi,Basketball
v_Basketball_g03_c06,/train/Basketball/v_Basketball_g03_c06.avi,Basketball
v_Basketball_g22_c06,/train/Basketball/v_Basketball_g22_c06.avi,Basketball
v_BasketballDunk_g07_c05,/train/Basketball/v_BasketballDunk_g07_c05.avi,Basketball
v_BasketballDunk_g11_c05,/train/Basketball/v_BasketballDunk_g11_c05.avi,Basketball
v_BasketballDunk_g03_c06,/train/Basketball/v_BasketballDunk_g03_c06.avi,Basketball
v_Basketball_g07_c03,/train/Basketball/v_Basketball_g07_c03.avi,Basketball
v_BasketballDunk_g01_c07,/train/Basketball/v_BasketballDunk_g01_c07.avi,Basketball
v_BasketballDunk_g19_c04,/train/Basketball/v_BasketballDunk_g19_c04.avi,Basketball
v_BasketballDunk_g14_c05,/train/Basketball/v_BasketballDunk_g14_c05.avi,Basketball
v_Basketball_g22_c04,/train/Basketball/v_Basketball_g22_c04.avi,Basketball
v_Basketball_g17_c03,/train/Basketball/v_Basketball_g17_c03.avi,Basketball
v_BasketballDunk_g19_c02,/train/Basketball/v_BasketballDunk_g19_c02.avi,Basketball
v_BasketballDunk_g17_c02,/train/Basketball/v_BasketballDunk_g17_c02.avi,Basketball
v_BasketballDunk_g21_c01,/train/Basketball/v_BasketballDunk_g21_c01.avi,Basketball
v_Basketball_g16_c03,/train/Basketball/v_Basketball_g16_c03.avi,Basketball
v_Basketball_g22_c07,/train/Basketball/v_Basketball_g22_c07.avi,Basketball
v_BasketballDunk_g23_c03,/train/Basketball/v_BasketballDunk_g23_c03.avi,Basketball
v_Basketball_g24_c01,/train/Basketball/v_Basketball_g24_c01.avi,Basketball
v_BasketballDunk_g15_c03,/train/Basketball/v_BasketballDunk_g15_c03.avi,Basketball
v_BasketballDunk_g09_c01,/train/Basketball/v_BasketballDunk_g09_c01.avi,Basketball
v_Basketball_g02_c04,/train/Basketball/v_Basketball_g02_c04.avi,Basketball
v_Basketball_g11_c01,/train/Basketball/v_Basketball_g11_c01.avi,Basketball
v_BasketballDunk_g15_c07,/train/Basketball/v_BasketballDunk_g15_c07.avi,Basketball
v_Basketball_g23_c04,/train/Basketball/v_Basketball_g23_c04.avi,Basketball
v_BasketballDunk_g09_c02,/train/Basketball/v_BasketballDunk_g09_c02.avi,Basketball
v_BasketballDunk_g09_c05,/train/Basketball/v_BasketballDunk_g09_c05.avi,Basketball
v_Basketball_g14_c04,/train/Basketball/v_Basketball_g14_c04.avi,Basketball
v_BasketballDunk_g10_c05,/train/Basketball/v_BasketballDunk_g10_c05.avi,Basketball
v_Basketball_g22_c01,/train/Basketball/v_Basketball_g22_c01.avi,Basketball
v_Basketball_g17_c01,/train/Basketball/v_Basketball_g17_c01.avi,Basketball
v_Basketball_g23_c06,/train/Basketball/v_Basketball_g23_c06.avi,Basketball
v_BasketballDunk_g12_c02,/train/Basketball/v_BasketballDunk_g12_c02.avi,Basketball
v_Basketball_g09_c04,/train/Basketball/v_Basketball_g09_c04.avi,Basketball
v_BasketballDunk_g07_c02,/train/Basketball/v_BasketballDunk_g07_c02.avi,Basketball
v_BasketballDunk_g03_c03,/train/Basketball/v_BasketballDunk_g03_c03.avi,Basketball
v_Basketball_g19_c06,/train/Basketball/v_Basketball_g19_c06.avi,Basketball
v_Basketball_g14_c02,/train/Basketball/v_Basketball_g14_c02.avi,Basketball
v_BasketballDunk_g12_c04,/train/Basketball/v_BasketballDunk_g12_c04.avi,Basketball
v_BasketballDunk_g01_c06,/train/Basketball/v_BasketballDunk_g01_c06.avi,Basketball
v_BasketballDunk_g03_c01,/train/Basketball/v_BasketballDunk_g03_c01.avi,Basketball
v_BasketballDunk_g20_c05,/train/Basketball/v_BasketballDunk_g20_c05.avi,Basketball
v_BasketballDunk_g24_c03,/train/Basketball/v_BasketballDunk_g24_c03.avi,Basketball
v_BasketballDunk_g20_c01,/train/Basketball/v_BasketballDunk_g20_c01.avi,Basketball
v_Basketball_g20_c01,/train/Basketball/v_Basketball_g20_c01.avi,Basketball
v_BasketballDunk_g15_c02,/train/Basketball/v_BasketballDunk_g15_c02.avi,Basketball
v_BasketballDunk_g18_c03,/train/Basketball/v_BasketballDunk_g18_c03.avi,Basketball
v_BasketballDunk_g06_c03,/train/Basketball/v_BasketballDunk_g06_c03.avi,Basketball
v_BasketballDunk_g05_c03,/train/Basketball/v_BasketballDunk_g05_c03.avi,Basketball
v_Basketball_g23_c01,/train/Basketball/v_Basketball_g23_c01.avi,Basketball
v_Basketball_g21_c02,/train/Basketball/v_Basketball_g21_c02.avi,Basketball
v_Basketball_g13_c03,/train/Basketball/v_Basketball_g13_c03.avi,Basketball
v_Basketball_g10_c02,/train/Basketball/v_Basketball_g10_c02.avi,Basketball
v_BasketballDunk_g16_c05,/train/Basketball/v_BasketballDunk_g16_c05.avi,Basketball
v_Basketball_g13_c04,/train/Basketball/v_Basketball_g13_c04.avi,Basketball
v_BasketballDunk_g06_c04,/train/Basketball/v_BasketballDunk_g06_c04.avi,Basketball
v_BasketballDunk_g15_c06,/train/Basketball/v_BasketballDunk_g15_c06.avi,Basketball
v_Basketball_g06_c01,/train/Basketball/v_Basketball_g06_c01.avi,Basketball
v_BasketballDunk_g05_c01,/train/Basketball/v_BasketballDunk_g05_c01.avi,Basketball
v_Basketball_g07_c01,/train/Basketball/v_Basketball_g07_c01.avi,Basketball
v_Basketball_g05_c04,/train/Basketball/v_Basketball_g05_c04.avi,Basketball
v_Basketball_g21_c05,/train/Basketball/v_Basketball_g21_c05.avi,Basketball
v_Basketball_g02_c06,/train/Basketball/v_Basketball_g02_c06.avi,Basketball
v_Basketball_g23_c05,/train/Basketball/v_Basketball_g23_c05.avi,Basketball
v_Basketball_g18_c01,/train/Basketball/v_Basketball_g18_c01.avi,Basketball
v_BasketballDunk_g17_c01,/train/Basketball/v_BasketballDunk_g17_c01.avi,Basketball
v_Basketball_g01_c01,/train/Basketball/v_Basketball_g01_c01.avi,Basketball
v_BasketballDunk_g24_c01,/train/Basketball/v_BasketballDunk_g24_c01.avi,Basketball
v_ApplyEyeMakeup_g06_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g03_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g11_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g15_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g10_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g04_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g06_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g24_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g15_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g23_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g08_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g25_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g25_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g23_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g21_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g24_c07,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g18_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g19_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g04_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g23_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g06_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g14_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g13_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g25_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g21_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g22_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g19_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g02_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g24_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g10_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g15_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g24_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g07_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g09_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g04_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g09_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g17_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g22_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g14_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g09_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g21_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g01_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g08_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g07_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g13_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g10_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g07_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g12_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g25_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g21_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g13_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g18_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g22_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g16_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g12_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g16_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g03_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g20_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g01_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g02_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g03_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g05_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g18_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g01_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g17_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g06_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g10_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g18_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g12_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g04_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g20_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g12_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g04_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g13_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g11_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g05_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g12_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g16_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g25_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g03_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g07_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g13_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g25_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g14_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g07_c07,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c07.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g23_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g19_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g04_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g08_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g05_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g22_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g06_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g13_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g15_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g11_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g20_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g15_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g07_c06,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c06.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g19_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g20_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g09_c07,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g01_c01,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c01.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g03_c03,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c03.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g17_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c02.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g09_c04,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c04.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g23_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g11_c05,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c05.avi,ApplyEyeMakeup
v_ApplyEyeMakeup_g24_c02,/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02.avi,ApplyEyeMakeup
v_BaseballPitch_g06_c05,/train/BaseballPitch/v_BaseballPitch_g06_c05.avi,BaseballPitch
v_BaseballPitch_g04_c03,/train/BaseballPitch/v_BaseballPitch_g04_c03.avi,BaseballPitch
v_BaseballPitch_g05_c06,/train/BaseballPitch/v_BaseballPitch_g05_c06.avi,BaseballPitch
v_BaseballPitch_g23_c04,/train/BaseballPitch/v_BaseballPitch_g23_c04.avi,BaseballPitch
v_BaseballPitch_g23_c03,/train/BaseballPitch/v_BaseballPitch_g23_c03.avi,BaseballPitch
v_BaseballPitch_g17_c04,/train/BaseballPitch/v_BaseballPitch_g17_c04.avi,BaseballPitch
v_BaseballPitch_g02_c02,/train/BaseballPitch/v_BaseballPitch_g02_c02.avi,BaseballPitch
v_BaseballPitch_g04_c05,/train/BaseballPitch/v_BaseballPitch_g04_c05.avi,BaseballPitch
v_BaseballPitch_g02_c01,/train/BaseballPitch/v_BaseballPitch_g02_c01.avi,BaseballPitch
v_BaseballPitch_g22_c02,/train/BaseballPitch/v_BaseballPitch_g22_c02.avi,BaseballPitch
v_BaseballPitch_g22_c04,/train/BaseballPitch/v_BaseballPitch_g22_c04.avi,BaseballPitch
v_BaseballPitch_g17_c01,/train/BaseballPitch/v_BaseballPitch_g17_c01.avi,BaseballPitch
v_BaseballPitch_g21_c04,/train/BaseballPitch/v_BaseballPitch_g21_c04.avi,BaseballPitch
v_BaseballPitch_g03_c05,/train/BaseballPitch/v_BaseballPitch_g03_c05.avi,BaseballPitch
v_BaseballPitch_g15_c05,/train/BaseballPitch/v_BaseballPitch_g15_c05.avi,BaseballPitch
v_BaseballPitch_g05_c01,/train/BaseballPitch/v_BaseballPitch_g05_c01.avi,BaseballPitch
v_BaseballPitch_g01_c03,/train/BaseballPitch/v_BaseballPitch_g01_c03.avi,BaseballPitch
v_BaseballPitch_g03_c02,/train/BaseballPitch/v_BaseballPitch_g03_c02.avi,BaseballPitch
v_BaseballPitch_g09_c04,/train/BaseballPitch/v_BaseballPitch_g09_c04.avi,BaseballPitch
v_BaseballPitch_g12_c03,/train/BaseballPitch/v_BaseballPitch_g12_c03.avi,BaseballPitch
v_BaseballPitch_g23_c05,/train/BaseballPitch/v_BaseballPitch_g23_c05.avi,BaseballPitch
